Customer ID,frequency,Recency,clv,Avg_Unit_Cost,Age
9951,472.5,3216,258.1,16.6,28
9952,158.7,3045,1301.7,15.1,29
9955,102.47,3096,2310.1800000000003,75.9,36
9956,147.0,4321,107.1,81.8,41
9957,133.17,3230,1684.8000000000002,120.2,81
9958,143.5,3090,1568.88,73.3,81
9959,15.0,3039,409.78000000000003,138.5,66
9960,77.88,3126,3114.6000000000004,14.5,66
9961,51.81,3141,3520.9500000000003,164.0,29
9962,15.36,3016,2765.18,117.8,29
9963,125.9,3193,2399.7,73.6,31
9964,199.0,3043,602.8,147.7,66
9965,100.0,3123,1659.1,100.6,41
9966,137.18,3300,1329.8,116.3,41
9967,36.41,3032,5462.96,71.9,52
9968,120.21,3113,1613.5,96.2,52
9969,54.41,3199,2392.2000000000003,38.8,36
9970,21.33,3042,9741.4,54.2,36
9971,78.18,3073,3381.7,117.8,36
9972,417.67,3030,590.4,18.8,36
9973,147.64,3105,1446.69,64.5,67
9975,98.82,3749,1671.1,143.1,46
9976,86.89,3025,2663.5,39.3,41
9977,166.43,3397,2016.6,41.6,31
9978,59.44,3754,2815.4,13.3,57
9979,143.33,3061,1173.9,37.2,82
9980,119.88,3384,1747.7,22.8,72
9984,83.5,3029,1936.5,140.1,36
9985,104.5,3057,352.9,219.1,27
9986,66.75,3396,1667.72,36.9,71
9987,220.0,3235,892.2,74.3,27
9988,55.92,3033,3202.2,111.9,51
9990,29.25,3803,353.6,47.2,31
9991,51.09,3596,2090.7,15.1,36
9992,0.0,3432,236.9,117.8,27
9994,550.0,4274,213.89999999999998,128.3,30
9995,57.75,3120,1476.1,100.8,36
9996,68.52,3101,3983.0,88.8,41
9997,107.4,3572,1686.4,103.3,46
9999,81.8,3094,1759.4,35.4,46
10001,40.2,3028,5742.37,35.6,29
10002,60.61,3111,3311.7,23.4,77
10003,69.57,3105,2431.7,179.2,41
10004,128.44,3230,1875.2,87.8,41
10005,57.6,4147,268.5,54.4,31
10010,227.75,3552,614.6,68.4,36
10011,173.75,3066,478.7,41.0,61
10012,70.32,3323,2623.3,65.8,72
10013,70.0,3865,565.5999999999999,156.3,72
10015,117.64,3176,3273.98,65.6,76
10016,64.3,3416,1917.9,38.9,29
10018,84.52,3028,2976.77,44.9,72
10019,138.1,3384,1501.0,13.1,72
10020,44.83,3037,4420.67,59.6,56
10021,100.62,3881,658.4,57.5,51
10022,103.31,3401,1435.88,60.7,29
10023,69.77,3505,2498.0,29.5,27
10024,23.69,3251,7819.2,482.0,51
10025,83.0,3840,1520.5,27.9,76
10026,72.75,3018,3096.08,44.9,76
10027,52.94,3387,2864.08,39.6,61
10028,52.03,3017,5630.9,164.0,61
10030,111.21,3092,2435.6,95.5,47
10031,60.09,4134,1481.4,6.1,47
10032,46.78,3125,3964.8,59.8,56
10033,52.0,4563,863.8,94.1,32
10034,67.74,3411,2600.6,26.0,36
10036,101.22,3056,927.97,23.9,27
10037,130.25,3048,1718.0,37.2,27
10039,127.0,3301,1646.9,78.4,76
10040,44.22,3134,4450.58,132.2,47
10042,36.41,3015,6943.3,170.7,31
10043,150.88,3562,1008.4,12.2,31
10044,168.43,3123,961.5,21.5,29
10045,136.25,3381,1400.33,270.0,29
10046,39.0,3057,1040.4,17.1,36
10048,189.29,3028,1923.2,72.1,57
10050,23.59,3019,10602.56,68.2,56
10052,57.59,3046,3597.0,48.7,71
10054,320.75,3044,243.2,35.2,71
10056,81.28,3060,1955.4,19.0,71
10057,39.15,3521,2699.25,98.0,29
10058,37.74,3033,4467.08,57.0,29
10059,51.54,3024,4326.0,56.5,30
10060,99.93,3110,1884.5,34.5,81
10062,71.79,3087,2542.6,78.4,81
10063,69.57,3220,3043.4,22.9,41
10064,86.22,3075,2609.37,84.9,41
10065,108.27,3196,2816.6,77.3,31
10067,222.5,3040,691.2,149.1,56
10068,136.0,3031,1314.6,80.0,56
10069,74.44,3339,2687.4,24.4,46
10071,76.78,3409,1510.1000000000001,24.8,51
10072,218.43,3234,821.4,25.8,29
10073,130.75,4123,933.2,15.7,71
10074,166.7,3100,1809.4,57.9,37
10075,564.5,3254,168.60000000000002,26.2,56
10076,28.33,3190,929.6,49.4,56
10077,73.11,3142,2937.95,47.5,28
10078,84.32,3043,3592.78,27.4,32
10079,113.6,3503,663.2,253.4,41
10080,49.59,3053,4183.96,34.0,36
10081,122.5,3042,1711.7,194.1,32
10082,124.42,3192,1914.68,14.5,51
10083,163.0,3057,2322.08,133.4,47
10084,152.12,3525,712.7,91.0,62
10085,94.15,3136,1520.65,128.2,56
10086,78.62,4148,1733.4,170.7,31
10087,114.64,3094,1460.3,251.7,51
10089,13.96,3411,3294.98,225.7,56
10090,39.42,3045,4771.3,101.3,57
10091,75.36,3603,1137.5,98.9,31
10092,325.6,3086,749.2,35.8,37
10093,79.1,3255,2544.9,25.8,61
10095,65.73,3214,2366.96,58.0,62
10096,95.44,3053,2284.2599999999998,29.5,41
10098,100.8,3094,1551.3,64.5,37
10099,43.7,3649,997.2,210.7,66
10101,17.74,3744,3010.6,102.8,29
10103,138.6,3444,1646.4,58.4,29
10104,58.44,3579,661.7,398.1,62
10105,77.29,3043,978.2,117.2,77
10106,9.67,3215,723.8,31.8,37
10107,43.75,3027,5268.78,97.7,36
10108,40.81,3280,3251.09,42.1,81
10109,215.0,4251,304.5,47.7,81
10111,86.33,3887,606.8,93.3,28
10112,92.56,3034,2422.4,54.1,28
10113,43.36,3493,2520.45,55.4,56
10114,40.39,3155,4331.65,49.5,77
10116,119.8,4166,445.4,46.2,77
10117,134.75,3205,963.1,342.5,47
10118,163.78,3268,833.7,71.1,71
10119,346.75,3276,444.45,38.8,27
10120,25.33,3215,900.4,174.7,36
10121,52.19,3119,4632.08,36.6,37
10122,125.25,3040,1619.5,36.6,37
10123,86.82,3416,642.97,16.1,62
10124,97.14,3572,1078.2,5.7,76
10126,52.2,3060,1989.08,37.0,29
10129,145.0,3050,51.2,177.6,31
10132,93.92,3123,1750.48,14.1,61
10133,59.25,3663,1401.3,96.9,37
10134,129.11,3097,1132.35,152.6,27
10135,194.5,3138,1479.1,117.2,27
10137,164.57,3564,1451.6,316.2,51
10138,131.62,3046,1541.5,16.8,37
10139,286.0,3080,1023.3,75.6,42
10140,78.94,3127,1879.7,398.0,42
10141,65.62,3079,4384.2,4.4,57
10142,423.25,3040,663.7,17.2,57
10143,254.0,3222,385.70000000000005,36.9,61
10144,83.18,3126,1113.08,30.9,72
10145,158.5,3874,581.6,9.3,30
10146,49.0,3499,279.68,45.6,30
10147,202.75,3847,436.4,251.7,77
10148,569.0,3127,269.3,174.7,32
10149,555.67,3141,279.3,48.7,56
10150,87.19,3381,1773.0,19.3,27
10152,97.64,3019,1344.08,79.9,62
10154,121.2,3593,1828.9,102.5,71
10155,194.0,3075,762.4,37.2,52
10156,65.0,3613,190.8,40.0,51
10157,414.0,3023,691.8,19.7,51
10159,162.0,3046,1082.6000000000001,57.5,31
10161,60.6,4050,402.3,45.6,66
10165,60.86,3041,3225.2,115.8,61
10167,95.12,3041,2289.7,54.6,66
10168,50.5,3621,188.1,69.4,36
10169,35.66,3764,5527.8,92.9,56
10170,88.83,3929,826.3,9.5,46
10171,75.06,3635,1302.1,4.4,27
10172,122.25,3844,688.4,59.8,66
10173,98.0,3038,747.6999999999999,23.9,71
10174,73.25,3078,462.09999999999997,19.7,56
10175,31.35,3019,7906.76,23.4,61
10176,259.0,3201,742.2,109.0,27
10177,52.89,3427,3160.17,255.9,27
10178,75.65,3150,2497.2,109.6,27
10179,177.44,3078,855.48,37.3,66
10180,322.6,3173,877.95,45.6,66
10181,25.54,3766,5325.7,113.9,27
10182,135.5,3454,939.08,118.8,71
10183,206.83,3422,801.6,0.5,71
10184,2.0,4397,172.60000000000002,13.1,61
10186,118.5,3054,1568.0,304.5,61
10187,61.86,3464,2363.5,4.4,76
10188,148.29,3766,1424.6799999999998,11.1,32
10189,25.62,3017,1692.81,95.5,41
10190,76.26,3384,4200.4,21.3,41
10192,78.92,3857,1900.1,16.1,41
10193,76.57,3888,1176.2,11.2,71
10194,104.38,3492,1825.6999999999998,58.1,29
10195,93.95,3041,3574.58,44.2,29
10196,76.92,3417,1395.5,31.0,41
10197,123.64,3222,943.5,31.2,41
10201,17.5,4352,545.3,22.3,66
10202,811.0,3070,250.7,34.5,72
10203,76.5,3046,2473.0,250.3,67
10204,109.0,3942,1089.0,113.6,67
10206,422.5,3762,671.0,45.6,81
10207,48.62,3017,2108.89,13.5,66
10208,78.95,3049,2201.5,83.7,46
10209,94.65,3018,2675.67,51.8,81
10211,141.43,3713,453.70000000000005,41.3,52
10212,52.22,3550,2282.4,216.3,41
10214,79.91,3883,1763.3,20.4,52
10215,240.4,3357,662.3,122.8,61
10216,233.71,3071,734.88,7.0,72
10217,66.58,3022,3010.17,36.5,77
10218,42.0,3018,300.25,45.3,77
10219,62.78,3045,3479.6,411.8,27
10220,137.3,3022,2075.9,207.9,61
10222,189.38,3101,1105.3,56.7,56
10223,100.3,3451,2893.8,45.6,76
10224,34.24,3028,5553.05,2.0,52
10225,75.17,3030,2838.7,125.8,37
10226,104.43,3716,1146.8,73.5,61
10227,18.03,3425,3462.7,65.4,61
10228,101.0,3908,388.8,88.3,56
10229,64.0,3262,1597.46,25.9,31
10230,87.72,3211,2220.6,39.3,29
10233,22.27,4124,2915.1,59.3,29
10234,57.6,3420,554.7,36.9,71
10235,147.67,4027,148.68,109.9,82
10236,93.8,4179,411.0,89.7,62
10237,79.88,3322,3585.7599999999998,73.3,56
10238,44.0,3102,146.2,53.9,51
10240,149.2,3107,1365.4,398.0,46
10241,124.0,4248,1427.8,12.4,29
10242,503.0,3554,767.6999999999999,126.4,76
10243,117.17,3026,1967.3,81.3,67
10244,104.4,3268,1342.8,87.1,36
10245,71.08,3483,2062.2,30.8,46
10246,164.4,3514,732.0999999999999,103.7,61
10247,71.0,3584,655.3,81.7,81
10248,156.29,3248,843.8,82.8,81
10249,78.91,3076,2247.5,69.0,76
10250,241.5,3269,2025.7,69.0,51
10251,91.67,3404,3040.1,76.7,51
10254,158.33,3392,1297.59,100.8,32
10255,71.92,3764,2210.2,178.0,81
10256,44.0,4246,552.3,55.3,29
10257,129.11,3651,2127.8,36.5,29
10258,108.27,3250,1942.8,35.0,30
10260,83.31,3265,1713.4,65.5,67
10261,249.25,3644,88.4,109.7,61
10262,54.06,3039,4274.65,207.9,31
10263,155.91,3094,1327.87,482.0,46
10264,70.95,3114,3901.1,209.3,41
10266,228.0,3075,1000.9,48.4,56
10269,21.2,3567,1312.4,61.6,61
10270,179.71,3091,1270.1000000000001,27.9,61
10271,41.17,4572,1107.1,63.1,41
10273,43.85,3015,3518.3,75.9,66
10274,62.6,3030,412.08000000000004,203.2,31
10275,22.88,3544,847.17,21.2,27
10276,142.92,3101,1261.4,12.8,27
10277,82.0,3050,1508.6,74.3,62
10278,31.0,3157,1473.9,106.6,62
10279,71.96,3061,2777.4,118.8,51
10281,122.92,3101,1994.8999999999999,482.0,51
10284,433.5,3099,239.60000000000002,61.8,41
10285,118.0,3967,56.1,95.3,41
10286,37.47,3081,5801.76,22.2,71
10289,194.25,3159,1390.2,36.5,29
10290,29.83,4623,850.6,56.5,66
10293,110.33,4111,222.4,57.3,66
10294,44.0,3241,3892.73,64.6,81
10295,58.71,4342,295.27,133.0,71
10296,192.0,3859,1339.3000000000002,77.3,30
10298,149.6,3446,538.9000000000001,78.3,30
10300,101.42,3143,1762.9,33.1,47
10301,242.0,3795,714.5,33.5,47
10302,282.0,3819,56.550000000000004,38.5,31
10304,88.21,3024,2203.75,15.4,30
10305,24.17,3133,572.58,50.4,72
10306,156.17,3513,1126.8,42.0,77
10310,420.75,3144,534.0,20.6,77
10311,74.69,3102,2105.0,60.7,51
10312,122.17,3267,1195.3,442.3,32
10313,83.47,3403,1676.1,87.1,61
10317,30.68,3036,4761.96,159.8,46
10318,189.0,3656,762.5,80.0,81
10319,117.18,3161,1989.0,122.7,81
10320,220.25,3015,1555.8999999999999,25.8,46
10321,39.17,3063,5502.9400000000005,30.7,66
10322,42.89,3146,4524.8,45.6,66
10323,368.5,3238,815.8,117.8,46
10324,81.69,3033,2456.1,11.9,29
10325,107.12,3195,1427.3,126.4,46
10326,78.5,3419,1977.47,25.3,76
10328,41.6,3495,2396.48,67.2,56
10330,45.58,3313,3528.6,102.8,71
10331,67.88,3021,2921.68,55.9,71
10333,85.87,3543,2052.5,42.5,52
10334,79.0,3494,1927.5,29.4,27
10336,211.75,3121,1236.4,207.9,31
10337,73.88,3700,1122.8,280.1,66
10338,67.0,3102,3763.88,24.5,66
10339,47.44,3274,5403.28,108.0,31
10341,83.0,3039,2219.5899999999997,37.1,66
10342,92.11,3030,3304.7799999999997,24.4,36
10343,61.0,3220,819.0,71.1,36
10344,71.17,3476,1810.2,5.5,36
10345,44.58,3373,1510.95,183.4,27
10346,192.57,3036,1930.5,78.5,81
10347,45.5,3816,1261.7,52.1,46
10348,98.33,3539,1232.4,50.9,29
10349,52.5,3395,3216.29,23.3,29
10350,88.65,3326,3057.7,19.0,29
10351,113.85,3257,1316.67,21.2,46
10352,58.2,3372,3054.49,28.7,36
10353,15.57,3150,3249.5,74.9,66
10354,101.59,3038,2865.86,122.3,41
10355,51.91,3034,3670.9,111.4,41
10356,31.5,3752,1112.98,18.8,76
10357,64.18,3029,2478.7,38.0,52
10358,157.7,3085,1336.3,65.8,56
10359,72.92,3483,1901.78,174.3,66
10362,56.69,3211,3664.2,35.6,42
10363,636.0,3799,852.3000000000001,37.9,42
10364,101.83,3432,1734.37,133.0,72
10365,100.0,3791,563.5,40.0,56
10366,73.8,3213,2412.5,66.5,29
10367,198.14,3396,519.7,14.8,36
10368,67.47,3551,2262.07,133.0,29
10369,71.0,4109,894.5,2.0,77
10371,38.67,3744,2897.2,23.0,61
10372,303.0,3561,260.3,60.5,51
10373,81.24,3061,3080.4,87.1,57
10374,470.0,3154,184.98,16.2,51
10375,115.36,3157,1857.7,39.5,51
10376,94.0,3143,1742.2,24.4,72
10378,263.6,3145,605.3,392.3,72
10379,83.76,3067,2848.35,124.5,66
10380,66.37,3042,3026.7,90.0,36
10382,108.67,3166,1643.98,35.7,46
10383,82.0,3981,1427.2,19.1,32
10385,93.32,3036,2023.89,31.6,32
10386,77.71,3041,2478.4,19.5,81
10387,636.5,3516,988.2,147.3,31
10388,273.0,4131,572.88,207.9,31
10389,95.0,3175,942.6,20.4,31
10391,36.21,3448,3828.2000000000003,9.6,37
10392,133.83,3084,1145.37,24.1,27
10393,84.65,3077,3072.2999999999997,26.7,61
10396,44.13,3042,2279.2,38.9,29
10398,75.46,3027,2849.75,331.9,27
10399,65.67,3528,710.0,255.9,27
10401,48.18,3260,2810.2,79.9,27
10402,86.27,3427,1436.1,316.2,76
10403,277.5,3158,619.7,41.9,41
10405,56.5,4151,780.5,59.6,29
10406,39.18,3412,1705.25,32.5,29
10407,173.12,3033,2555.1,26.4,36
10409,133.27,3018,2332.7,97.4,67
10410,164.25,3015,339.4,43.5,67
10412,426.0,3126,1750.3,45.2,67
10413,95.5,3745,798.79,38.5,31
10415,75.17,3655,2043.8999999999999,190.2,46
10416,262.67,3153,715.1,873.8,76
10417,192.29,3458,581.7,8.9,76
10418,57.58,3383,1906.3,65.5,71
10419,65.96,3052,4054.9700000000003,126.9,71
10420,123.8,3024,1276.3,27.6,29
10421,92.18,3509,1158.09,93.6,29
10422,98.85,3142,1336.0,188.1,41
10423,144.0,3578,189.8,141.9,47
10424,46.57,3638,2200.2,25.6,36
10427,688.0,3841,341.4,75.4,27
10428,20.89,3070,685.6,21.4,57
10429,113.82,3571,1963.77,3.5,36
10430,81.21,3380,1651.97,188.1,31
10431,53.11,3029,1878.05,81.8,31
10432,52.38,3765,2553.7,9.5,28
10433,65.33,3151,3815.4,118.0,71
10434,20.71,4533,2202.29,12.1,62
10435,49.13,3066,2540.7,133.5,81
10436,113.58,3407,1012.0999999999999,61.0,56
10437,28.0,4127,329.09999999999997,36.5,56
10438,98.15,3555,2015.6299999999999,34.1,81
10439,46.92,3028,5430.2,18.5,30
10440,210.0,3627,877.6999999999999,184.0,30
10441,50.85,3403,1815.38,21.9,37
10442,106.62,3381,1233.3,57.5,37
10443,107.67,3046,1321.3,174.8,27
10444,36.75,3848,707.5,84.8,29
10445,136.0,3478,2414.7,88.8,81
10446,38.09,3112,5591.8,68.6,61
10448,127.5,3035,1506.3,158.0,28
10449,25.24,3015,8098.2,53.1,56
10450,94.53,3021,3775.38,45.6,41
10451,69.8,3055,4119.7,132.2,30
10452,79.13,3643,2325.89,100.6,31
10453,51.45,4258,1319.2,42.2,57
10458,96.12,3060,3184.5,35.1,62
10460,124.5,3580,1114.8899999999999,20.4,61
10463,22.5,3270,523.1,5.5,61
10464,298.0,3434,295.2,119.9,61
10465,87.77,3294,1124.29,50.7,61
10466,559.5,3573,224.9,76.7,42
10467,58.35,3512,1586.38,90.7,51
10471,41.29,3798,531.6,37.7,46
10472,96.92,3100,1967.1,129.1,56
10474,29.5,4489,973.6,103.1,36
10475,143.17,3759,1070.6000000000001,336.1,71
10477,79.8,3204,2277.51,26.0,71
10478,9.5,3518,2881.7,147.7,71
10479,92.85,3211,1528.08,162.0,32
10480,20.91,3625,2011.5,124.7,46
10481,307.2,3043,290.0,17.0,30
10484,211.33,3403,532.38,45.0,30
10485,67.31,3080,3040.76,77.3,51
10486,42.83,3015,4236.900000000001,12.6,71
10487,66.16,3137,2510.28,136.9,27
10488,85.83,3077,1636.2,71.5,61
10489,127.73,3421,1529.7,84.9,51
10491,0.0,3475,78.4,270.0,51
10493,96.92,3453,1909.8000000000002,9.7,46
10494,35.12,3760,1423.85,41.4,51
10496,157.1,3081,688.6,13.4,27
10497,79.14,4238,527.2,31.5,27
10498,147.5,3196,795.3,84.5,31
10499,49.18,3386,3183.0,22.0,31
10500,81.62,3106,2804.98,53.5,62
10501,82.75,3036,1005.8499999999999,33.0,61
10502,71.18,3030,2059.58,83.2,71
10503,219.0,3220,570.4,158.0,76
10504,53.68,3036,4787.7,15.1,76
10505,32.78,4476,1279.58,35.1,29
10507,31.17,3098,1731.6000000000001,32.7,41
10508,64.18,3031,3323.38,227.3,36
10509,91.11,3029,2922.06,23.4,36
10511,111.0,3270,1960.9,16.2,31
10512,149.67,3026,1834.8,78.5,47
10513,53.59,3162,1753.7,48.6,47
10514,72.94,3265,2656.38,112.6,66
10515,37.23,3144,4429.38,85.6,71
10516,117.5,3148,1488.4,73.3,29
10517,204.67,3024,619.2,51.4,47
10518,251.83,3313,829.8,80.6,66
10519,50.38,3050,3405.2799999999997,88.8,36
10521,102.33,3016,772.8,33.6,27
10522,70.77,3777,2712.2,141.9,29
10523,188.43,3137,475.09999999999997,40.1,67
10524,172.9,3073,1898.0,81.8,67
10525,229.5,3071,302.2,54.8,37
10526,73.11,3266,3085.9,48.7,66
10527,90.0,3023,3619.4,53.1,66
10528,72.43,3137,1931.9,64.6,41
10529,57.14,3082,3894.4,57.5,72
10533,21.0,3186,769.7,131.2,81
10535,61.0,3069,3077.7,84.8,51
10537,108.87,3155,3096.7000000000003,418.7,47
10539,378.5,3984,346.1,76.3,47
10540,21.93,3502,3427.4,179.2,28
10543,169.5,3384,1089.5,479.2,56
10544,178.7,3033,2262.28,2.2,62
10545,92.72,3080,1890.98,19.5,56
10546,0.0,3757,600.96,31.7,51
10547,175.12,3411,625.3,207.9,41
10549,90.07,3405,2263.5,15.4,29
10550,41.04,3891,2872.79,38.3,29
10552,106.67,3026,2020.4,7.2,51
10553,80.68,3059,2583.88,20.9,61
10554,30.48,3018,5610.26,74.9,27
10555,62.71,3054,2731.9700000000003,46.6,31
10556,51.88,3039,3709.9,82.9,56
10557,137.92,3019,1334.5,38.8,41
10558,116.2,4200,1017.8,6.5,36
10559,191.67,3103,767.6,145.1,36
10560,100.43,3424,1632.9,44.5,41
10561,88.41,3169,4154.9,67.2,46
10562,86.4,3022,3491.4,9.7,56
10564,277.5,3066,723.2,47.4,61
10565,32.85,3027,7865.28,20.0,81
10566,119.22,3473,275.1,117.2,27
10567,32.0,4255,1255.88,81.3,27
10568,54.76,3053,2764.6,132.2,46
10569,393.0,3900,392.8,227.3,46
10571,72.46,3031,2850.08,77.4,29
10572,414.0,3308,562.1999999999999,442.5,36
10573,56.35,3087,4500.7,110.2,51
10574,36.67,3462,2713.08,84.3,51
10576,107.78,3790,939.0,270.0,51
10577,806.5,3225,331.7,195.8,76
10583,117.0,3985,2140.3,24.4,27
10584,231.33,3565,330.1,182.4,66
10585,109.92,3403,2924.7,40.1,27
10586,11.6,3026,3698.18,482.0,27
10589,583.0,3504,957.8000000000001,17.9,29
10590,195.38,3094,789.7,17.5,29
10591,66.68,3116,2272.0,108.0,41
10592,135.22,3413,1371.7,29.9,29
10593,115.75,3357,2072.5,6.3,66
10594,89.71,3435,3035.2999999999997,47.4,81
10595,53.03,3015,3228.4,120.5,81
10596,66.94,3749,1796.0,11.0,51
10597,83.11,3063,4088.76,53.1,71
10599,80.67,3079,1076.8,31.6,71
10602,86.79,3161,2869.1,35.7,29
10606,156.7,3029,1981.7,14.5,71
10607,76.0,3647,284.8,80.0,51
10609,78.41,3045,3552.95,135.6,66
10613,66.24,3062,3099.48,61.7,36
10614,64.0,3844,2066.7000000000003,47.5,51
10615,62.2,3029,505.1,11.9,61
10616,94.08,3068,1276.47,19.9,41
10617,64.86,3133,2352.47,34.2,51
10618,133.36,3213,1757.5,38.3,29
10619,86.05,3109,2306.7,41.6,66
10621,118.33,3028,1882.1,227.3,66
10622,226.5,3015,714.9,95.3,41
10624,51.06,3042,2034.1,25.5,66
10625,51.28,3103,2968.99,66.3,29
10626,123.4,3514,1380.5,125.0,30
10627,93.57,3085,2071.68,84.3,30
10628,61.55,3035,3377.98,209.0,46
10629,154.67,3035,854.2,265.5,46
10630,100.23,3511,1449.75,11.1,52
10631,51.08,3778,2740.9,23.1,56
10632,162.75,3787,335.5,8.3,66
10633,82.35,3040,3911.98,54.4,66
10634,210.0,4191,89.8,12.7,36
10635,248.25,3025,1057.0,138.7,51
10637,89.67,3438,1925.5800000000002,256.6,29
10638,63.41,3538,2630.7,16.5,46
10641,405.0,3238,950.7,54.6,81
10643,172.0,3569,414.5,19.3,81
10644,7.0,3132,430.0,39.2,42
10646,95.77,3023,2182.9,30.8,42
10647,27.13,3780,4391.58,33.3,36
10651,108.8,3825,907.5,68.6,51
10652,58.89,3532,1345.9,2.6,67
10653,103.0,3804,308.4,26.7,67
10654,62.35,3518,2208.8,75.4,61
10657,145.9,3340,2349.8,53.5,41
10659,165.67,3075,318.6,23.8,41
10660,39.0,3536,1115.6,49.9,31
10661,201.71,3047,1093.5,8.5,61
10662,108.93,3052,1588.8899999999999,41.6,31
10663,221.17,3404,523.0,80.6,31
10664,192.0,3205,922.0999999999999,126.4,28
10667,84.08,3761,2379.6,63.5,61
10668,62.67,3423,2535.15,39.2,61
10669,207.5,3188,1219.4,86.5,61
10670,267.0,3333,507.79999999999995,411.8,46
10673,100.43,3025,1445.67,32.3,36
10674,163.67,3182,848.4000000000001,58.1,29
10675,147.25,3067,2937.1,116.0,29
10676,49.06,3111,6686.4400000000005,39.4,37
10677,43.5,4013,1074.6,17.5,71
10678,279.8,3057,322.9,34.7,81
10679,34.0,4634,740.8000000000001,107.6,30
10680,38.89,3378,1465.4,49.7,66
10681,0.0,3038,969.4,5.5,52
10683,175.38,3032,1641.8999999999999,148.6,27
10685,42.0,3756,642.1,36.9,27
10686,102.33,3413,739.1,5.9,27
10689,86.86,3849,1015.0,33.4,57
10691,46.0,4694,858.2,21.3,57
10693,37.44,3599,4881.7,136.3,72
10694,187.38,3022,710.8,18.6,27
10695,354.0,3749,1184.08,164.5,46
10696,88.31,3399,2358.6,304.2,66
10698,96.28,3043,2409.88,11.7,66
10699,49.05,3803,2966.2,33.1,51
10700,99.87,3192,2807.0,17.2,27
10701,98.71,3980,997.3,145.5,41
10702,69.8,3045,1744.5,30.0,51
10703,63.0,3199,3577.7999999999997,48.6,36
10704,118.75,3035,935.3,95.5,36
10705,34.81,3027,7024.6900000000005,12.4,66
10706,66.59,3021,2387.4,45.6,67
10707,56.75,3060,296.2,54.6,27
10708,67.62,3415,2542.8,18.9,27
10709,58.37,3080,3896.3,4.4,71
10710,63.33,3026,985.4,12.6,71
10711,210.0,3438,163.0,36.3,72
10712,34.0,3024,1126.08,8.6,41
10714,45.0,3245,1783.69,37.2,36
10717,116.0,3432,2256.8,7.0,47
10718,94.0,3050,2308.0,349.5,47
10720,145.0,3411,125.4,41.8,37
10724,83.9,3042,2717.4,58.1,47
10725,80.6,3615,1703.5,17.9,27
10726,153.78,3041,1733.9,195.7,76
10727,194.89,3030,1588.8700000000001,398.0,76
10728,111.43,3847,452.79999999999995,96.9,56
10729,33.72,3280,6836.8,184.0,71
10730,32.25,3484,764.7,17.1,71
10731,169.0,3052,619.9,233.2,71
10732,694.0,3246,247.39999999999998,97.8,56
10733,55.19,3016,4270.58,42.4,61
10735,59.7,3060,3098.9,207.9,31
10736,352.0,3057,286.9,35.9,72
10738,0.0,3458,77.4,270.0,29
10740,84.33,3822,517.3,19.9,61
10741,131.43,3768,1115.6,24.5,56
10742,55.11,3035,1929.08,104.9,31
10743,48.22,3017,4096.1,11.4,31
10747,102.62,3765,919.3,76.0,31
10749,138.62,3187,1124.0,1.8,62
10750,78.9,3204,1865.9,102.8,36
10751,57.17,3276,2248.3,52.4,27
10752,266.0,3535,1198.4,37.5,27
10753,86.0,3164,2579.8,248.4,31
10755,58.39,3675,1451.98,184.0,71
10758,47.29,3034,4349.2,161.7,36
10760,118.85,3250,1285.49,48.6,76
10761,90.0,3063,2148.6,36.4,76
10762,112.22,3349,947.7,21.5,31
10763,109.82,3040,1169.9,143.9,57
10764,71.09,3946,1211.7,75.9,31
10765,46.85,3278,4157.8,12.1,36
10766,79.05,3030,2865.7999999999997,58.5,41
10770,149.92,3033,1478.17,117.6,77
10773,228.5,3459,825.3000000000001,188.1,52
10774,126.0,3839,587.5,22.8,67
10775,74.0,3098,1997.4,55.1,67
10776,28.33,3024,921.13,16.9,71
10777,67.48,3192,3213.7,552.0,46
10778,306.2,3150,474.9,117.8,56
10781,244.6,3188,1033.59,24.2,56
10782,91.61,3038,3706.1,31.6,56
10783,99.57,3046,1604.7,29.1,56
10785,203.17,3607,1308.95,62.5,77
10787,97.56,3162,971.28,25.6,31
10788,54.44,3528,1145.7,62.2,31
10789,300.0,3029,743.4,21.5,31
10790,435.0,4278,445.70000000000005,81.3,47
10791,81.7,3019,2739.5,482.0,47
10792,43.42,3099,4137.3,73.0,61
10793,70.07,3774,1353.7,53.7,61
10794,58.5,4543,762.4,36.0,61
10797,75.5,3030,1635.38,92.5,42
10799,419.0,3166,555.8,24.9,42
10801,101.0,3865,1590.7,22.9,57
10802,108.17,3199,2024.8,43.0,51
10803,179.33,3539,1422.1999999999998,93.0,51
10806,0.0,3472,216.0,29.6,36
10807,153.9,3276,1109.3,52.8,31
10808,1002.0,3314,926.5,76.8,31
10809,152.18,3032,1659.9,52.0,42
10810,34.69,3914,2373.0,40.2,81
10812,591.5,3538,99.2,91.0,27
10813,55.22,3063,4318.2,32.3,41
10814,69.09,3054,3106.6,62.8,51
10815,363.5,3016,716.8,110.5,77
10816,280.75,3362,592.8,39.8,77
10818,96.06,3083,3041.9,92.5,57
10823,420.75,3083,184.2,148.6,57
10824,73.25,4189,1173.4,60.5,57
10825,423.5,3915,325.8,33.6,72
10826,80.36,3070,1764.88,19.3,72
10827,144.7,3222,750.8,105.6,81
10830,322.0,3396,861.5,61.8,81
10831,184.67,3024,1204.3,57.4,62
10833,149.0,3298,837.0,29.2,62
